PETITION_NBR,FILING_DATE,OFFICIAL_TITLE,TYPE,STATUS,ASSOCIATION_ROLE,ASSOCIATION_NAME,RESIDENCY_COUNTRY,GOAL,SIGN_NBR_ELECTRONIC,SIGN_NBR_PAPER,MOTIVATION
3269,22/07/2024,"Réduction de bruit: Limitation de l'Utilisation des Outils de Jardinage Thermiques dans les Agglomérations",PUB,CLOTUREE,,,LU,"Le but de la pétition est de demander à la Chambre des Députés de légiférer pour limiter l'utilisation des outils de jardinage thermiques et bruyants (tels que les tondeuses à gazon, les taille-haies, les souffleurs de feuilles, et les broyeurs électriques non-silencieux) dans les zones résidentielles et urbaines. Ces outils génèrent un niveau de bruit extrêmement élevé, perturbant la tranquillité des quartiers résidentiels, causant du stress, des troubles du sommeil et une diminution de la qualité de vie des habitants.",121,0,"'- Encourager l'utilisation d'outils électriques ou manuels : Promouvoir l'adoption d'outils de jardinage électriques ou manuels, qui sont beaucoup plus silencieux et respectueux de l'environnement. Promouvoir des des méthodes jardinage plus respectueuses de l'environnement comme le fauchage tardif. 

- Réglementer les horaires d'utilisation : Limiter l'utilisation des outils thermiques et bruyants à des plages horaires spécifiques pour minimiser les nuisances sonores, en particulier tôt le matin et tard le soir.

- Sensibilisation et incitations : Mettre en place des campagnes de sensibilisation et des incitations financières pour encourager les jardiniers amateurs et professionnels à adopter des pratiques plus silencieuses et durables.

Exemples de villes ayant adopté ces mesures :

Paris, France : La ville de Paris a mis en place des horaires stricts pour l'utilisation des outils de jardinage bruyants afin de réduire les nuisances sonores.
Genève, Suisse : Genève a également adopté des réglementations similaires, limitant l'utilisation des outils thermiques à des plages horaires spécifiques.
Berlin, Allemagne : Berlin encourage l'utilisation d'outils de jardinage électriques et a mis en place des restrictions sur les horaires d'utilisation des outils thermiques.

Ces mesures contribueront à améliorer la qualité de vie dans les agglomérations en réduisant significativement la pollution sonore et en protégeant l'environnement pour les générations futures."
3270,22/07/2024,"Mehr Elternurlaub im Falle von Krankheit des Kindes/der Kinder",PUB,IRRECEVABLE,,,LU,,,,
3271,22/07/2024,"Priorité pour les enfants des parents qui travaillent à temps plein pour avoir une place dans une Maison Relais",PUB,CLOTUREE,,,LU,"Le but de cette pétition c'est que les enfants des parents qui travaillent à temps plein auront une place dans une maison relais de ne pas devoir chercher des femmes privés et payer très chère. Pour avoir une sécurité pour les enfants. ",157,0,"Il y a beaucoup des parents qui trouvent pas de places dans une maison relais la liste d'attente et très longues. Les foyers de jour sont pleins. Et on peut pas démissionner pour rester à la maison car tout est trop chère."
3272,22/07/2024,"CNAP : mettre en place I.A. pour répondre aux besoins des clients , ce n'est pas soutenable ce qui se passe à la réception .",PUB,IRRECEVABLE,,,LU,,,,
3273,22/07/2024,"Légiférer pour interdire les thérapies de conversion et la torture pour les mineurs appartenant à des minorités sexuelles.",PUB,IRRECEVABLE,,,LU,,,,
3274,22/07/2024,Doléance,ORD,CLOTUREE,,,LU,"Bonjour Monsieur WISELER Claude, président de la chambre,

Je me permets par la présente de vous transmettre une doléance. Je serais très heureuse si vous pouviez discuter de ce sujet lors d\u2019une séance de la chambre. En effet il m\u2019est apparu que selon l\u2019ancienne loi régissant l\u2019attribution de la garantie de l\u2019État pour la primo acquisition d\u2019un bien immobilier il suffisait d\u2019épargner mensuellement 25 \u20AC par mois, soit un total de minimum 300\u20AC par an sur une période de 3 ans soit un minimum de 900 \u20AC au total. Or selon la nouvelle loi du logement du 7 août 2023 relative aux aides individuelles au logement publié dans le Mémorial A n°554/2023, les nouvelles conditions stipulent qu\u2019il faut pour pouvoir bénéficier de la garantie de l\u2019État pour la primo acquisition il faut dorénavant épargner au minimum 1000\u20AC annuellement sur 3 trois ans. Or il m\u2019est apparue que la loi ne prévoit pas de disposition transitoire qui permettraient aux personnes épargnant déjà de pouvoir profiter quand même de la garantie de l\u2019État. Car maintenant les personnes doivent de nouveau attendre trois ans pour pouvoir en profiter ce qui fait qu\u2019on est encore plus âgé et que donc les banques sont encore moins enclines à accorder un prêt pour les personnes, en raison de l\u2019âge. Effectivement prenant mon exemple personnel, je suis maman de 6 enfants, depuis 2015 j\u2019épargne tout les ans 600\u20AC par an, avant je n\u2019avais pas assez de revenu pour faire un prêt pour acheter un bien immobilier, depuis 2021 décembre, ma situation c\u2019est amélioré je suis depuis fonctionnaire de l\u2019état. Je pensais pouvoir faire un prêt, la situation économique avec la hausse des taux d\u2019intérêts et considérant la taille de la famille je voulais attendre que cela ce calme et à ce moment là la loi à changer. Je n\u2019ai pas beaucoup de coté et je n\u2019ai personne qui peux être garant pour cet achat. Ce qui fait que je ne peux demander la nouvelle garantie de l\u2019État que pour l\u2019année 2027, date à laquelle j\u2019aurais donc 39 ans et je crains fort que la banque risque de me refuser le prêt en raison de mon âge.",,,
3275,22/07/2024,"Légiférer pour interdire les thérapies de conversion et la torture pour les mineurs appartenant à des minorités sexuelles",PUB,CLOTUREE,,,LU,"Demander à la Chambre d'engager une procédure législative pour interdire les thérapies de conversion pour les mineurs appartenant à des minorités sexuelles et les protéger contre la torture. Se basant sur la Convention européenne des droits de l'homme qui reconnaît l'orientation sexuelle et l'identité de genre des mineurs comme un droit à la vie privée, protéger le droit à la vie privée des mineurs concernant leur orientation sexuelle et leur identité de genre dans l'éducation scolaire.",314,0,"Une étude publiée dans la revue Nature indique que 72% des survivants des thérapies de conversion ont fait au moins une tentative de suicide. La Chambre des Députés devrait protéger les mineurs appartenant à des minorités sexuelles contre les traitements dégradants."
3276,23/07/2024,"L'ENDOMÉTRIOSE
A PRENDRE AU SÉRIEUX ET À RECONNAÎTRE PAR  L'ETAT en tant que
MALADIE CHRONIQUE TRES GRAVE et DOULOUREUSE, INCURABLE!",PUB,IRRECEVABLE,,,DE,,,,
3277,23/07/2024,"Introduction du Bitcoin comme monnaie de réserve pour l'Etat luxembourgeois",PUB,CLOTUREE,,,LU,"Le but de cette pétition est d'encourager le gouvernement luxembourgeois à adopter le Bitcoin comme monnaie de réserve officielle. Cette initiative vise non seulement à attirer de nouveaux investissements dans le pays et son économie, mais aussi à diversifier les réserves nationales, renforcer la sécurité et la transparence des actifs financiers de l'État, et positionner le Luxembourg comme un leader innovant dans le domaine des technologies financières numériques. L'adoption du Bitcoin apporterait des avantages économiques significatifs, notamment une protection contre les forces inflationnistes des monnaies traditionnelles, dites ""monnaies FIAT"".",206,0,"**Diversification des Réserves Nationales**  
L'adoption du Bitcoin en tant que monnaie de réserve permet de diversifier les réserves nationales du Luxembourg, réduisant ainsi la dépendance aux monnaies fiduciaires traditionnelles et les risques associés à la politique des banques centrales mondiales.

**Sécurité et Transparence Financières**  
Le Bitcoin, basé sur la technologie blockchain, offre une transparence et une sécurité accrues par rapport aux systèmes financiers traditionnels. Cette transparence limite les risques de fraude et de manipulation, renforçant ainsi la confiance dans la gestion des actifs nationaux.

**Stabilité Économique**  
En diversifiant les réserves avec un actif non corrélé aux devises traditionnelles, le Luxembourg peut mieux se prémunir contre les crises économiques mondiales et les dévaluations monétaires.

**Attractivité et Innovation**  
L'adoption du Bitcoin en tant que réserve positionne le Luxembourg en pionnier des technologies financières et de la blockchain, à l'instar de l'État du El Salvador. Cette initiative peut attirer des entreprises technologiques et des investissements, stimulant ainsi l'innovation et la croissance économique.

**Avantages pour les Citoyens**  
Une économie plus stable et diversifiée profite directement aux citoyens en créant un environnement économique plus résilient. De plus, l'adoption de technologies financières innovantes peut générer de nouvelles opportunités d'emploi et de développement économique.

**Renforcement de l'Indépendance Monétaire**  
En intégrant le Bitcoin dans ses réserves, le Luxembourg accroît son indépendance vis-à-vis des politiques monétaires des autres pays, notamment celles des grandes puissances économiques."
3278,23/07/2024,"Pétition pour l'Inclusion du Thème LGBT dans l'Enseignement",PUB,IRRECEVABLE,,,LU,,,,
3279,24/07/2024,"Création et autorisation d'un préavis de bail spécifique pour les locataires achetant un bien immobilier au Luxembourg",PUB,CLOTUREE,,,LU,"Autoriser légalement un préavis de 1 à 3 mois pour les locataires achetant une résidence principale au Luxembourg, stipulé directement dans le bail, sans nécessiter l'accord du propriétaire pour libérer le bail.",34,0,"Actuellement, les baux à date définie au Luxembourg sont non résiliables hors date anniversaire, ce qui empêche de nombreux locataires de saisir des opportunités d'achat de résidence principale. Cette situation crée des complications financières et logistiques, notamment lorsque les propriétaires ne répondent pas aux demandes de fin de bail ou de solutions alternatives telles que la recherche de nouveaux locataires. Cette pétition vise à rendre le processus de résiliation de bail plus flexible, facilitant ainsi l'accession à la propriété et réduisant les contraintes pour les locataires.
La situation du logement au Luxembourg est très complexe. Faciliter l'accès à la propriété pour les locataires actuels et permettre à de nouveaux locataires de trouver un logement plus rapidement pourrait améliorer l'accès au logement pour de nombreuses personnes dans le besoin."
3280,24/07/2024,"Inklusioun an Hëllef fir Mannerjähreger par rapport zur Edukatioun vun lgbtq+ Sujeten an der Schoul",PUB,IRRECEVABLE,,,LU,,,,
3281,24/07/2024,"Développer davantage encore les thématiques LGBTQ+ et du Vivre Ensemble dans l'éducation des mineurs.",PUB,SEUIL_ATTEINT,,,LU,"Le rôle principal de l'enseignement public est de veiller à ce que les écoles garantissent, outre l'acquisition des compétences académiques fondamentales, telles que la lecture, l'écriture, les mathématiques et les sciences, l'égalité des chances et permettent aux enfants de devenir des citoyens responsables, capables de se forger leur propre opinion, surtout en ce qui concerne les sujets de nature personnelle et éthique, y inclus les sujets sensibles et personnels tels que l'orientation sexuelle et l'identité de genre. L'objectif est d'assurer que l'éducation et l'orientation sexuelle des enfants se fasse dans le respect de chaque individu, dans le respect des valeurs fondamentales de notre société et du Vivre Ensemble. ",10262,0,"La préoccupation de l'éducation des enfants au Luxembourg augmente quotidiennement et l'inclusion de contenus relatifs aux thématiques du Vivre Ensemble dans les programmes scolaires destinés aux mineurs est à développer.
Si chaque famille a le droit d'aborder ces sujets selon ses propres croyances et principes, l'Education nationale a pour mission de veiller à ce que les valeurs fondamentales et les droits fondamentaux de notre société ne soient pas seulement vécus, mais aussi instruits à l'école et dans les services d'accueil. 
Cette mission est consacrée de manière exemplaire dans le premier article de la Constitution allemande : « La dignité de l'homme est intangible. La respecter et la protéger est le devoir de tout pouvoir public. »
Concernant l'âge approprié et le développement psychologique des mineurs, il est raisonnable d'admettre que l'introduction de ces thématiques à un âge précoce permet de thématiser de manière intuitive les valeurs de respect, d'acceptation de l'« autre ». 
Il est crucial que l'éducation sur ces sujets commence dès le bas âge et évolue selon l'âge et le niveau de maturité des élèves. 
Dans une société contemporaine, un gouvernement responsable et attentif doit inclure e.a. l'enseignement de thématiques LGBTQ+ dans les programmes destinés aux mineurs pour favoriser la compréhension sociétale indépendamment de l'origine socio-économique, ethnique, religieuse ou familiale des enfants. 
Cette pétition a aussi pour objectif de lutter contre la discrimination et l'encouragement à la haine envers les personnes LGBTQ+. Il s'agit de lutter contre l'homophobie et la transphobie, et toute autre forme de discrimination ou de racisme, en garantissant pour tous les enfants mineurs dès leur plus jeune âge l'instruction des valeurs de respect et d'acceptation de l'« autre » qui sont le fondement du Vivre Ensemble et de notre démocratie. 
"
